Date,Colony#,Colony,Sym.State,Tile,Frag,B.TAG,TANK.ID,Treat.ID,Sump,Temperature,Plastic,Light,Food,Mass,Day
10/21/2021,45,S24,SYM,4,3,G40,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.347,22
08/09/2021,48,S27,SYM,4,1,G41,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.088,1
10/7/2021,48,S27,SYM,4,1,G41,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.085,8
10/14/2021,48,S27,SYM,4,1,G41,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.184,15
10/21/2021,48,S27,SYM,4,1,G41,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.061,22
08/06/2021,40,A23,APO,93,2,G4161,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.194,1
10/28/2021,40,A23,APO,93,2,G4161,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.193,22
08/09/2021,49,S28,SYM,4,2,G42,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.178,1
10/7/2021,49,S28,SYM,4,2,G42,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.175,8
10/14/2021,49,S28,SYM,4,2,G42,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.176,15
10/21/2021,49,S28,SYM,4,2,G42,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.175,22
08/09/2021,50,S29,SYM,4,4,G43,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.179,1
10/7/2021,50,S29,SYM,4,4,G43,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.195,8
10/14/2021,50,S29,SYM,4,4,G43,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.184,15
10/21/2021,50,S29,SYM,4,4,G43,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.184,22
08/09/2021,43,S22,SYM,6,3,G44,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.355,1
10/10/2021,43,S22,SYM,6,3,G44,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.369,8
10/17/2021,43,S22,SYM,6,3,G44,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.351,15
10/24/2021,43,S22,SYM,6,3,G44,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.255,22
08/09/2021,46,S25,SYM,6,2,G45,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.213,1
10/10/2021,46,S25,SYM,6,2,G45,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.21,8
10/17/2021,46,S25,SYM,6,2,G45,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.198,15
10/24/2021,46,S25,SYM,6,2,G45,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.201,22
08/09/2021,48,S27,SYM,6,3,G46,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.164,1
10/10/2021,48,S27,SYM,6,3,G46,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.156,8
10/17/2021,48,S27,SYM,6,3,G46,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.142,15
10/24/2021,48,S27,SYM,6,3,G46,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.138,22
08/09/2021,49,S28,SYM,6,4,G47,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.319,1
10/10/2021,49,S28,SYM,6,4,G47,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.32,8
10/17/2021,49,S28,SYM,6,4,G47,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.311,15
10/24/2021,49,S28,SYM,6,4,G47,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.311,22
08/09/2021,50,S29,SYM,6,6,G48,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.107,1
10/10/2021,50,S29,SYM,6,6,G48,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.092,8
10/17/2021,50,S29,SYM,6,6,G48,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.086,15
10/24/2021,50,S29,SYM,6,6,G48,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.085,22
08/09/2021,43,S22,SYM,7,4,G49,G1,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.341,1
10/11/2021,43,S22,SYM,7,4,G49,G1,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.36,8
10/17/2021,43,S22,SYM,7,4,G49,G1,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.297,15
08/09/2021,46,S25,SYM,7,3,G50,G1,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.356,1
10/11/2021,46,S25,SYM,7,3,G50,G1,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.366,8
10/17/2021,46,S25,SYM,7,3,G50,G1,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.347,15
08/09/2021,48,S27,SYM,7,4,G51,G1,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.147,1
10/11/2021,48,S27,SYM,7,4,G51,G1,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.136,8
10/17/2021,48,S27,SYM,7,4,G51,G1,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,NA,15
10/25/2021,49,S28,SYM,7,5,G52,G1,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.16,22
08/09/2021,49,S28,SYM,7,5,G52,G1,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.193,1
10/11/2021,49,S28,SYM,7,5,G52,G1,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.189,8
10/17/2021,49,S28,SYM,7,5,G52,G1,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.166,15
08/09/2021,50,S29,SYM,7,7,G53,G1,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.149,1
10/11/2021,50,S29,SYM,7,7,G53,G1,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.13,8
10/17/2021,50,S29,SYM,7,7,G53,G1,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,NA,15
10/26/2021,44,S23,SYM,8,1,G54,H1,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.243,22
08/09/2021,44,S23,SYM,8,1,G54,H1,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.267,1
10/12/2021,44,S23,SYM,8,1,G54,H1,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.248,8
10/19/2021,44,S23,SYM,8,1,G54,H1,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.248,15
10/26/2021,46,S25,SYM,8,4,G55,H1,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.256,22
08/09/2021,46,S25,SYM,8,4,G55,H1,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.341,1
10/12/2021,46,S25,SYM,8,4,G55,H1,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.252,8
10/19/2021,46,S25,SYM,8,4,G55,H1,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.245,15
10/26/2021,48,S27,SYM,8,5,G56,H1,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.207,22
08/09/2021,48,S27,SYM,8,5,G56,H1,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.226,1
10/12/2021,48,S27,SYM,8,5,G56,H1,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.214,8
10/19/2021,48,S27,SYM,8,5,G56,H1,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.23,15
08/09/2021,49,S28,SYM,8,6,G57,H1,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.125,1
10/12/2021,49,S28,SYM,8,6,G57,H1,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.117,8
10/19/2021,49,S28,SYM,8,6,G57,H1,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.127,15
10/26/2021,50,S29,SYM,8,8,G58,H1,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.217,22
08/09/2021,50,S29,SYM,8,8,G58,H1,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.228,1
10/12/2021,50,S29,SYM,8,8,G58,H1,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.203,8
10/19/2021,50,S29,SYM,8,8,G58,H1,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.215,15
08/02/2021,4,M1,APO,9,8,G59,A1,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.062,1
10/4/2021,4,M1,APO,9,8,G59,A1,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.055,8
10/11/2021,4,M1,APO,9,8,G59,A1,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.054,15
10/18/2021,4,M1,APO,9,8,G59,A1,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.051,22
08/02/2021,5,A1,APO,9,8,G60,A1,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.173,1
10/4/2021,5,A1,APO,9,8,G60,A1,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.162,8
10/11/2021,5,A1,APO,9,8,G60,A1,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.152,15
10/18/2021,5,A1,APO,9,8,G60,A1,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.149,22
08/06/2021,35,A18,APO,91,3,G6166,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.093,1
10/28/2021,35,A18,APO,91,3,G6166,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.074,22
08/06/2021,36,A19,APO,90,4,G618,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.167,1
10/28/2021,36,A19,APO,90,4,G618,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.147,22
08/02/2021,6,A2,APO,9,4,G62,A1,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.228,1
10/4/2021,6,A2,APO,9,4,G62,A1,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,NA,8
10/11/2021,6,A2,APO,9,4,G62,A1,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,NA,15
10/18/2021,6,A2,APO,9,4,G62,A1,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,NA,22
08/02/2021,6,A2,APO,9,12,G63,A1,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.144,1
10/4/2021,6,A2,APO,9,12,G63,A1,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.113,8
10/11/2021,6,A2,APO,9,12,G63,A1,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.107,15
10/18/2021,6,A2,APO,9,12,G63,A1,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.104,22
08/03/2021,7,A3,APO,9,6,G64,A1,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.205,1
10/4/2021,7,A3,APO,9,6,G64,A1,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.165,8
10/11/2021,7,A3,APO,9,6,G64,A1,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.16,15
10/18/2021,7,A3,APO,9,6,G64,A1,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.161,22
08/02/2021,5,A1,APO,10,1,G65,B1,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.265,1
10/5/2021,5,A1,APO,10,1,G65,B1,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.249,8
10/12/2021,5,A1,APO,10,1,G65,B1,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.235,15
10/19/2021,5,A1,APO,10,1,G65,B1,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.232,22
08/06/2021,35,A18,APO,93,5,G6642,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.14,1
10/28/2021,35,A18,APO,93,5,G6642,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.129,22
08/02/2021,5,A1,APO,10,9,G67,B1,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.302,1
10/5/2021,5,A1,APO,10,9,G67,B1,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.28,8
10/12/2021,5,A1,APO,10,9,G67,B1,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.253,15
10/19/2021,5,A1,APO,10,9,G67,B1,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.258,22
08/06/2021,37,A20,APO,92,5,G6775,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.225,1
10/28/2021,37,A20,APO,92,5,G6775,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.191,22
08/06/2021,37,A20,APO,90,3,G681,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.176,1
10/28/2021,37,A20,APO,90,3,G681,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.166,22
08/06/2021,35,A18,APO,90,2,G6961,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.176,1
10/28/2021,35,A18,APO,90,2,G6961,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.164,22
08/06/2021,37,A20,APO,93,6,G6991,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.224,1
10/28/2021,37,A20,APO,93,6,G6991,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.184,22
08/02/2021,6,A2,APO,10,5,G70,B1,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.244,1
10/5/2021,6,A2,APO,10,5,G70,B1,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.235,8
10/12/2021,6,A2,APO,10,5,G70,B1,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.214,15
10/19/2021,6,A2,APO,10,5,G70,B1,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.216,22
08/03/2021,6,A2,APO,10,13,G71,B1,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.229,1
10/5/2021,6,A2,APO,10,13,G71,B1,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.171,8
10/12/2021,6,A2,APO,10,13,G71,B1,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.168,15
10/19/2021,6,A2,APO,10,13,G71,B1,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.165,22
08/03/2021,7,A3,APO,10,7,G73,B1,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.159,1
10/5/2021,7,A3,APO,10,7,G73,B1,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.157,8
10/12/2021,7,A3,APO,10,7,G73,B1,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.115,15
10/19/2021,7,A3,APO,10,7,G73,B1,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.112,22
08/02/2021,5,A1,APO,11,2,G74,C1,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.225,1
10/6/2021,5,A1,APO,11,2,G74,C1,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,NA,8
10/13/2021,5,A1,APO,11,2,G74,C1,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,NA,15
10/20/2021,5,A1,APO,11,2,G74,C1,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,NA,22
08/06/2021,40,A23,APO,92,1,G7472,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.453,1
10/28/2021,40,A23,APO,92,1,G7472,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.439,22
08/02/2021,5,A1,APO,11,10,G75,C1,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.227,1
10/6/2021,5,A1,APO,11,10,G75,C1,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.221,8
10/13/2021,5,A1,APO,11,10,G75,C1,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.202,15
10/20/2021,5,A1,APO,11,10,G75,C1,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.201,22
08/02/2021,6,A2,APO,11,6,G76,C1,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.091,1
10/6/2021,6,A2,APO,11,6,G76,C1,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.084,8
10/13/2021,6,A2,APO,11,6,G76,C1,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.079,15
10/20/2021,6,A2,APO,11,6,G76,C1,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.074,22
08/06/2021,38,A21,APO,92,5,G7673,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.252,1
10/28/2021,38,A21,APO,92,5,G7673,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.243,22
08/03/2021,6,A2,APO,11,14,G77,C1,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.238,1
10/6/2021,6,A2,APO,11,14,G77,C1,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.219,8
10/13/2021,6,A2,APO,11,14,G77,C1,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.208,15
10/20/2021,6,A2,APO,11,14,G77,C1,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.207,22
08/03/2021,7,A3,APO,11,8,G78,C1,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.155,1
10/6/2021,7,A3,APO,11,8,G78,C1,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.152,8
10/13/2021,7,A3,APO,11,8,G78,C1,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.14,15
10/20/2021,7,A3,APO,11,8,G78,C1,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.136,22
08/02/2021,5,A1,APO,12,3,G79,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.177,1
10/7/2021,5,A1,APO,12,3,G79,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.174,8
10/14/2021,5,A1,APO,12,3,G79,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.164,15
10/21/2021,5,A1,APO,12,3,G79,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.165,22
08/02/2021,5,A1,APO,12,11,G80,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.228,1
10/7/2021,5,A1,APO,12,11,G80,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.208,8
10/14/2021,5,A1,APO,12,11,G80,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.229,15
10/21/2021,5,A1,APO,12,11,G80,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.218,22
08/06/2021,35,A18,APO,92,4,G8171,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.133,1
10/28/2021,35,A18,APO,92,4,G8171,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.114,22
08/06/2021,36,A19,APO,93,7,G8180,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.164,1
10/28/2021,36,A19,APO,93,7,G8180,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.129,22
08/02/2021,6,A2,APO,12,7,G82,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.12,1
10/7/2021,6,A2,APO,12,7,G82,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,NA,8
10/14/2021,6,A2,APO,12,7,G82,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,NA,15
10/21/2021,6,A2,APO,12,7,G82,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,NA,22
08/03/2021,7,A3,APO,12,1,G83,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.194,1
10/7/2021,7,A3,APO,12,1,G83,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.203,8
10/14/2021,7,A3,APO,12,1,G83,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.198,15
10/21/2021,7,A3,APO,12,1,G83,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.200,22
08/03/2021,7,A3,APO,12,9,G84,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.199,1
10/7/2021,7,A3,APO,12,9,G84,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.297,8
10/14/2021,7,A3,APO,12,9,G84,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.272,15
10/21/2021,7,A3,APO,12,9,G84,D1,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.279,22
08/02/2021,5,A1,APO,13,4,G85,E1,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.071,1
10/8/2021,5,A1,APO,13,4,G85,E1,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.061,8
10/15/2021,5,A1,APO,13,4,G85,E1,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.057,15
10/22/2021,5,A1,APO,13,4,G85,E1,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.040,22
08/06/2021,36,A19,APO,92,6,G8677,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.594,1
10/28/2021,36,A19,APO,92,6,G8677,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.525,22
08/02/2021,5,A1,APO,13,12,G87,E1,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.271,1
10/8/2021,5,A1,APO,13,12,G87,E1,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.259,8
10/15/2021,5,A1,APO,13,12,G87,E1,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.249,15
10/22/2021,5,A1,APO,13,12,G87,E1,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.244,22
08/02/2021,6,A2,APO,13,8,G88,E1,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.145,1
10/8/2021,6,A2,APO,13,8,G88,E1,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.129,8
10/15/2021,6,A2,APO,13,8,G88,E1,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.124,15
10/22/2021,6,A2,APO,13,8,G88,E1,PDF,Green,ELEVATED,PLASTIC,DARK,FED,NA,22
08/06/2021,39,A22,APO,91,5,G8965,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.24,1
10/28/2021,39,A22,APO,91,5,G8965,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.223,22
08/03/2021,7,A3,APO,13,2,G90,E1,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.108,1
10/8/2021,7,A3,APO,13,2,G90,E1,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.105,8
10/15/2021,7,A3,APO,13,2,G90,E1,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.097,15
10/22/2021,7,A3,APO,13,2,G90,E1,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.097,22
08/06/2021,39,A22,APO,90,4,G9116,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.281,1
10/28/2021,39,A22,APO,90,4,G9116,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.267,22
08/03/2021,7,A3,APO,13,10,G92,E1,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.134,1
10/8/2021,7,A3,APO,13,10,G92,E1,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.131,8
10/15/2021,7,A3,APO,13,10,G92,E1,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.121,15
10/22/2021,7,A3,APO,13,10,G92,E1,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.119,22
08/02/2021,5,A1,APO,14,5,G93,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.128,1
10/10/2021,5,A1,APO,14,5,G93,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.209,8
10/17/2021,5,A1,APO,14,5,G93,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.102,15
10/24/2021,5,A1,APO,14,5,G93,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.087,22
08/02/2021,6,A2,APO,14,1,G94,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.078,1
10/10/2021,6,A2,APO,14,1,G94,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,NA,8
10/17/2021,6,A2,APO,14,1,G94,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,NA,15
10/24/2021,6,A2,APO,14,1,G94,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,NA,22
08/02/2021,6,A2,APO,14,9,G95,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.167,1
10/10/2021,6,A2,APO,14,9,G95,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.16,8
10/17/2021,6,A2,APO,14,9,G95,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.154,15
10/24/2021,6,A2,APO,14,9,G95,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.149,22
08/06/2021,38,A21,APO,91,4,G9669,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.433,1
10/28/2021,38,A21,APO,91,4,G9669,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.403,22
08/03/2021,7,A3,APO,14,3,G97,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.174,1
10/10/2021,7,A3,APO,14,3,G97,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.158,8
10/17/2021,7,A3,APO,14,3,G97,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.158,15
10/24/2021,7,A3,APO,14,3,G97,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.164,22
08/03/2021,7,A3,APO,14,11,G98,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.212,1
10/10/2021,7,A3,APO,14,11,G98,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.197,8
10/17/2021,7,A3,APO,14,11,G98,F1,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.199,15
